Index,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,minted_market_cap,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
112,1958,TRON,TRX,tron,1302,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'made-in-china']",,94737322761.9229,94737356449.5744,TRUE,27116088606,,8,94667886298,27096204593.40313,,2026-02-25T22:15:00.000Z,0.2862238257647937,605971516.558679,19.5012,0.19121738,0.93853178,2.54683149,-3.45973541,0.79667506,2.1118391,27116078963.631645,1.1349,27116088606,,2026-02-25T22:15:00.000Z,,,,,,17:36.0
113,74,Dogecoin,DOGE,dogecoin,1403,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'doge-chain-ecosystem', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,168891313126.57907,168891313126.57907,TRUE,17854839494,,9,,,,2026-02-25T22:15:00.000Z,0.10571792689258983,1567699642.8011186,87.4264,1.29109329,14.66932546,7.796243,-13.74747252,-14.76541077,-31.22466065,17854839493.909184,0.7479,17854839494,,2026-02-25T22:15:00.000Z,,,,,,17:36.0
114,2010,Cardano,ADA,cardano,1684,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",45000000000,36074136490.46285,44994843280.28874,FALSE,13920665754,,10,37997904336,11755927725.705074,,2026-02-25T22:15:00.000Z,0.3093835813089109,1003612697.1593249,164.387,0.55686042,18.83476283,13.28823511,-12.2845101,-15.35338427,-28.93842415,11160745540.045864,0.4671,13922261159,,2026-02-25T22:15:00.000Z,,,,,,17:36.0
115,1831,Bitcoin Cash,BCH,bitcoin-cash,1138,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'layer-1', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",21000000,19999943.75,19999943.75,FALSE,10249899907,,11,,,,2026-02-25T22:15:00.000Z,512.496436738657,497872848.50437343,-3.8611,0.05228254,5.6836149,-7.15318744,-11.3561925,-17.43615959,-4.52976872,10249899906.848574,0.4291,10762425172,,2026-02-25T22:15:00.000Z,,,,,,17:36.0
116,3957,UNUS SED LEO,LEO,unus-sed-leo,67,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'ethereum-ecosystem', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,921293554.9,985239504,FALSE,8633709051,,12,,,,2026-02-25T22:16:00.000Z,8.76305610542011,2965021.90019752,-65.9066,-0.00389833,3.45947365,2.82520293,-3.92339949,3.70163257,-10.31200986,8073347111.150642,0.3384,8633709051,,2026-02-25T22:16:00.000Z,1027,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,17:36.0
117,32196,Hyperliquid,HYPE,hyperliquid,240,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing', 'perp-dex-coins']",961671487.9,258543510.92787546,957953769.0000856,FALSE,27579857774,,13,333931719,9614022737.034176,,2026-02-25T22:15:00.000Z,28.79038495002679,310556121.8545214,50.0998,0.28572962,5.70076056,1.26719008,15.88550222,10.98928384,-17.98410822,7443567205.944993,0.3116,27686892331,,2026-02-25T22:15:00.000Z,32196,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,17:36.0
118,1975,Chainlink,LINK,chainlink,2213,2017-09-20T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'defi', 'privacy', 'interoperability', 'iot', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'tron-ecosystem', 'polkadot', 'tokenized-stock', 'polkadot-ecosystem', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'defi-2', 'cross-chain', 'cronos-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'xdc-ecosystem', 'metisdao-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'real-world-assets-protocols', 'zksync-era-ecosystem', 'kadena-ecosystem', 'base-ecosystem', 'linea-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'paal-ecosystem', 'blast-ecosystem', 'atomicals-ecosystem', 'move-vm', 'eigenlayer-ecosystem', 'hyperliquid-ecosystem', 'gnosis-chain-ecosystem', 'ronin-ecosystem', 'astar-ecosystem', 'core-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'opbnb-ecosystem', 'scroll-ecosystem', 'merlin-ecosystem', 'b?-network-ecosystem', 'mode-ecosystem', 'world-chain-mainnet-ecosystem', 'made-in-america', 'btcfi', 'world-liberty-financial-portfolio', 'corn-ecosystem', 'bonk-fun-ecosystem', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'bittensor-ecosystem', 'tokenized-assets', 'xstocks-ecosystem', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'bera-chain-ecosystem', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'fraxtal-ecosystem', 'monad-ecosystem', 'hashkey-chain-ecosystem', 'wlfi-ecosystem', 'plasma-ecosystem', 'x402-ecosystem', 'iso-20022']",1000000000,708099970.4525867,1000000000,FALSE,9535884759,,14,,,,2026-02-25T22:16:00.000Z,9.535884759326725,574497860.7392313,27.6492,1.03129294,15.75616497,11.58201943,-20.42500746,-23.28561632,-29.11110794,6752359716.318525,0.2827,9535884759,,2026-02-25T22:16:00.000Z,1027,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,17:36.0
119,37263,Canton,CC,canton-network,72,2025-07-08T04:07:45.000Z,"['proof-of-authority', 'store-of-value', 'enterprise-solutions', 'privacy', 'interoperability', 'scaling', 'smart-contracts', 'layer-1', 'binance-ecosystem', 'binance-listing', 'privacy-blockchain']",,37827166147.89128,37827166147.89128,TRUE,6395418406,,15,37826691312,6395338126.046322,,2026-02-25T22:15:00.000Z,0.1690694560959547,13184994.61203736,41.2473,2.48038525,5.4842824,1.81455044,10.72683289,47.56135328,93.51687414,6395418406.275289,0.2677,6395418406,,2026-02-25T22:15:00.000Z,,,,,,17:36.0
120,1,Bitcoin,BTC,bitcoin,12566,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000,19994815,19994815,FALSE,1380404715704.86,,1,,,,2026-02-25T22:17:00.000Z,69038.13392146224,51879312667.4559,25.4034,-0.00615201,7.54111267,4.15539729,-21.52049532,-21.35393818,-24.58367506,1380404715704.862,57.7767,1449800812350.71,,2026-02-25T22:17:00.000Z,,,,,,18:37.2
121,1027,Ethereum,ETH,ethereum,11588,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'sophon-ecosystem']",,120692321.10984947,120692321.10984947,TRUE,2.54802E+11,,2,,,,2026-02-25T22:17:00.000Z,2111.166657275516,26770604092.254917,40.8819,1.82878879,13.4397297,8.75457216,-27.71424848,-28.28064041,-30.37804511,254801604116.3041,10.6679,2.54802E+11,,2026-02-25T22:17:00.000Z,,,,,,18:37.2
122,825,Tether USDt,USDT,tether,171679,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'zedxion-smart-chain-ecosystem', 'xlayer-ecosystem']",,183624238441.84308,187939981262.8225,TRUE,188000699262.58,,3,,,,2026-02-25T22:16:00.000Z,1.0003230712238622,99868251721.48714,29.2542,-0.01164661,0.02702055,0.08657007,0.15175125,0.11071379,0.03474763,183683562149.28726,7.6881,188000699262.58,,2026-02-25T22:16:00.000Z,1027,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,18:37.2
123,52,XRP,XRP,xrp,1802,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",1E+11,61018583977,99985712847,FALSE,148542831867.71,,4,,,,2026-02-25T22:17:00.000Z,1.4856405744189554,4097824818.3995304,47.4316,1.26028163,9.60357403,4.75096555,-21.66751585,-20.46092565,-32.93938471,90651684149.82155,3.7948,1.48564E+11,,2026-02-25T22:17:00.000Z,,,,,,18:37.2
124,1839,BNB,BNB,bnb,3136,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",136358904.2,136358903.3,136358903.3,FALSE,86764929470,,5,,,,2026-02-25T22:17:00.000Z,636.2982346202614,2624612729.3434725,49.0909,0.81818491,8.53113874,5.46342941,-27.38256101,-24.60484276,-29.01987067,86764929469.99687,3.6326,86764929985,,2026-02-25T22:17:00.000Z,,,,,,18:37.2
125,3408,USDC,USDC,usd-coin,37651,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'stellar-ecosystem', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'xdc-ecosystem', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'venom-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem', 'sophon-ecosystem', 'monad-ecosystem', 'xlayer-ecosystem']",,75341921193.6828,75341921193.6828,FALSE,75333075785,,6,60901219650,60894069630.80866,,2026-02-25T22:16:00.000Z,0.9998825964494241,14311270864.709496,16.0809,-0.02121231,-0.01864763,0.00211373,0.04541973,0.02907915,0.0153305,75333075784.62746,3.1573,75333075785,,2026-02-25T22:16:00.000Z,1027,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,18:37.2
126,5426,Solana,SOL,solana,1090,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,568787820.5976382,621197809.0180174,TRUE,56136117190,,7,525236893.3,47464365403.00909,,2026-02-25T22:17:00.000Z,90.36753893047423,5527524125.429471,52.6472,0.8201544,14.05676517,11.35657329,-27.40319724,-27.49579953,-36.271625,51399955521.03667,2.1527,56136117190,,2026-02-25T22:17:00.000Z,,,,,,18:37.2
127,1958,TRON,TRX,tron,1302,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'made-in-china']",,94737322761.9229,94737356449.5744,TRUE,27117610942,,8,94667886298,27097725813.348335,,2026-02-25T22:18:00.000Z,0.2862398947825429,605914280.5193635,19.5718,0.20078645,0.9308671,2.57972505,-3.43261881,0.80929287,2.10543481,27117601299.35262,1.135,27117610942,,2026-02-25T22:18:00.000Z,,,,,,18:37.2
128,74,Dogecoin,DOGE,dogecoin,1403,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'doge-chain-ecosystem', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,168891313126.57907,168891313126.57907,TRUE,17835826746,,9,,,,2026-02-25T22:18:00.000Z,0.1056053530292336,1568885911.0045865,87.7818,1.1302541,14.54749991,7.68692031,-13.77907803,-14.87653087,-31.32302238,17835826746.30322,0.7472,17835826746,,2026-02-25T22:18:00.000Z,,,,,,18:37.2
129,2010,Cardano,ADA,cardano,1684,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",45000000000,36074136490.46285,44994843280.28874,FALSE,13948133545,,10,37997904336,11779124127.63528,,2026-02-25T22:17:00.000Z,0.30999404660523594,1004636056.6438016,164.841,0.91446914,19.01437103,13.51442585,-12.08806632,-15.17437605,-28.80905218,11182767548.468184,0.4681,13949732097,,2026-02-25T22:17:00.000Z,,,,,,18:37.2
130,1831,Bitcoin Cash,BCH,bitcoin-cash,1138,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'layer-1', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",21000000,19999943.75,19999943.75,FALSE,10240922759,,11,,,,2026-02-25T22:17:00.000Z,512.0475780966141,497779569.98088175,-3.8527,0.0499485,5.56162256,-7.24849936,-11.40936148,-17.51583417,-4.61763859,10240922759.256014,0.4288,10752999140,,2026-02-25T22:17:00.000Z,,,,,,18:37.2
131,3957,UNUS SED LEO,LEO,unus-sed-leo,67,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'ethereum-ecosystem', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,921293554.9,985239504,FALSE,8633760119,,12,,,,2026-02-25T22:18:00.000Z,8.763107938607662,2965040.06381443,-65.5916,0.00460257,3.45601776,2.84209192,-3.91859351,3.70605975,-10.31274825,8073394864.7322645,0.3381,8633760119,,2026-02-25T22:18:00.000Z,1027,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,18:37.2
132,32196,Hyperliquid,HYPE,hyperliquid,240,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing', 'perp-dex-coins']",961671487.9,258543510.92787546,957953769.0000856,FALSE,27616851956,,13,333931719,9626918485.474771,,2026-02-25T22:17:00.000Z,28.829002870118998,310715162.53684074,50.0961,0.77699139,5.74420983,1.39790932,16.02425605,11.14016616,-17.87302167,7453551618.590364,0.312,27724030084,,2026-02-25T22:17:00.000Z,32196,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,18:37.2
133,1975,Chainlink,LINK,chainlink,2213,2017-09-20T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'defi', 'privacy', 'interoperability', 'iot', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'tron-ecosystem', 'polkadot', 'tokenized-stock', 'polkadot-ecosystem', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'defi-2', 'cross-chain', 'cronos-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'xdc-ecosystem', 'metisdao-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'real-world-assets-protocols', 'zksync-era-ecosystem', 'kadena-ecosystem', 'base-ecosystem', 'linea-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'paal-ecosystem', 'blast-ecosystem', 'atomicals-ecosystem', 'move-vm', 'eigenlayer-ecosystem', 'hyperliquid-ecosystem', 'gnosis-chain-ecosystem', 'ronin-ecosystem', 'astar-ecosystem', 'core-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'opbnb-ecosystem', 'scroll-ecosystem', 'merlin-ecosystem', 'b?-network-ecosystem', 'mode-ecosystem', 'world-chain-mainnet-ecosystem', 'made-in-america', 'btcfi', 'world-liberty-financial-portfolio', 'corn-ecosystem', 'bonk-fun-ecosystem', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'bittensor-ecosystem', 'tokenized-assets', 'xstocks-ecosystem', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'bera-chain-ecosystem', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'fraxtal-ecosystem', 'monad-ecosystem', 'hashkey-chain-ecosystem', 'wlfi-ecosystem', 'plasma-ecosystem', 'x402-ecosystem', 'iso-20022']",1000000000,708099970.4525867,1000000000,FALSE,9532357630,,14,,,,2026-02-25T22:18:00.000Z,9.53235762975736,574561503.0350727,27.6847,0.97518002,15.72143673,11.49682841,-20.42099467,-23.33077895,-29.15176431,6749862155.974676,0.2826,9532357630,,2026-02-25T22:18:00.000Z,1027,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,18:37.2
134,37263,Canton,CC,canton-network,72,2025-07-08T04:07:45.000Z,"['proof-of-authority', 'store-of-value', 'enterprise-solutions', 'privacy', 'interoperability', 'scaling', 'smart-contracts', 'layer-1', 'binance-ecosystem', 'binance-listing', 'privacy-blockchain']",,37827166147.89128,37827166147.89128,TRUE,6409558870,,15,37826691312,6409478412.022472,,2026-02-25T22:17:00.000Z,0.1694432737756318,13271054.97050442,42.2409,2.6505347,5.68394397,2.04284013,10.98449737,47.88006862,93.99790183,6409558869.753453,0.2683,6409558870,,2026-02-25T22:17:00.000Z,,,,,,18:37.2
135,1,Bitcoin,BTC,bitcoin,12566,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000,19994815,19994815,FALSE,1378772224117.24,,1,,,,2026-02-25T22:18:00.000Z,68956.4881754215,51880067522.14566,25.3905,-0.10773012,7.4148271,3.99220973,-21.60257888,-21.38113078,-24.68096551,1378772224117.2405,57.7084,1448086251683.85,,2026-02-25T22:18:00.000Z,,,,,,19:38.6
136,1027,Ethereum,ETH,ethereum,11588,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'sophon-ecosystem']",,120692321.10984947,120692321.10984947,TRUE,254541722324.88,,2,,,,2026-02-25T22:19:00.000Z,2109.0133985675,26349430767.595795,38.5695,1.71449297,13.47357231,8.58662109,-27.72243811,-28.30716892,-30.47760524,254541722324.88367,10.657,254541722324.88,,2026-02-25T22:19:00.000Z,,,,,,19:38.6
137,825,Tether USDt,USDT,tether,171679,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'zedxion-smart-chain-ecosystem', 'xlayer-ecosystem']",,183624238441.84308,187939981262.8225,TRUE,187990433347.92,,3,,,,2026-02-25T22:18:00.000Z,1.000268447856398,99898864439.77614,29.1325,-0.00234301,0.01970239,0.07450101,0.13794372,0.0957812,0.03981464,183673531975.0355,7.6876,187990433347.92,,2026-02-25T22:18:00.000Z,1027,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,19:38.6
138,52,XRP,XRP,xrp,1802,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",1E+11,61018583977,99985712847,FALSE,148461990623.37,,4,,,,2026-02-25T22:18:00.000Z,1.484832046459976,4098101512.4524803,47.4271,1.20393537,9.5301182,4.70633387,-21.65108115,-20.57550064,-32.99337193,90602348918.65881,3.7927,1.48483E+11,,2026-02-25T22:18:00.000Z,,,,,,19:38.6
139,1839,BNB,BNB,bnb,3136,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",136358904.2,136358903.3,136358903.3,FALSE,86751015660,,5,,,,2026-02-25T22:18:00.000Z,636.1961964697796,2624645456.8782215,49.1107,0.79672296,8.51658696,5.45843573,-27.37470202,-24.59925547,-29.0438123,86751015659.69832,3.632,86751016175,,2026-02-25T22:18:00.000Z,,,,,,19:38.6
